YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2015,NM,Total Electric Power Industry,Other,665
2015,NM,Total Electric Power Industry,Petroleum,"62,958"
2015,NM,Total Electric Power Industry,Solar Thermal and Photovoltaic,"614,877"
2015,NM,Total Electric Power Industry,Other Biomass,"19,573"
2015,NM,Total Electric Power Industry,Wind,"2,090,021"
2015,NV,Total Electric Power Industry,Total,"39,046,784"
2015,NV,Total Electric Power Industry,Coal,"2,657,289"
2015,NV,Total Electric Power Industry,Geothermal,"3,110,504"
2015,NV,Total Electric Power Industry,Hydroelectric Conventional,"2,264,136"
2015,NV,Total Electric Power Industry,Natural Gas,"28,999,514"
2015,NV,Total Electric Power Industry,Other Gases,"5,523"
2015,NV,Total Electric Power Industry,Other,"1,013"
2015,NV,Total Electric Power Industry,Petroleum,"15,982"
2015,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,657,405"
2015,NV,Total Electric Power Industry,Other Biomass,"25,695"
2015,NV,Total Electric Power Industry,Wind,"309,724"
2015,NY,Total Electric Power Industry,Total,"138,581,686"
2015,NY,Total Electric Power Industry,Coal,"2,380,066"
2015,NY,Total Electric Power Industry,Pumped Storage,"-422,812"
2015,NY,Total Electric Power Industry,Hydroelectric Conventional,"26,014,520"
2015,NY,Total Electric Power Industry,Natural Gas,"56,923,415"
2015,NY,Total Electric Power Industry,Nuclear,"44,602,871"
2015,NY,Total Electric Power Industry,Other Gases,0
2015,NY,Total Electric Power Industry,Other,"872,782"
2015,NY,Total Electric Power Industry,Petroleum,"1,892,293"
2015,NY,Total Electric Power Industry,Solar Thermal and Photovoltaic,"100,526"
2015,NY,Total Electric Power Industry,Other Biomass,"1,624,771"
2015,NY,Total Electric Power Industry,Wind,"3,976,980"
2015,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,"616,274"
2015,OH,Total Electric Power Industry,Total,"123,079,294"
2015,OH,Total Electric Power Industry,Coal,"71,709,530"
2015,OH,Total Electric Power Industry,Hydroelectric Conventional,"456,669"
2015,OH,Total Electric Power Industry,Natural Gas,"29,219,609"
2015,OH,Total Electric Power Industry,Nuclear,"17,376,736"
2015,OH,Total Electric Power Industry,Other Gases,"945,021"
2015,OH,Total Electric Power Industry,Other,"-3,135"
2015,OH,Total Electric Power Industry,Petroleum,"1,317,027"
2015,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,"56,072"
2015,OH,Total Electric Power Industry,Other Biomass,"472,855"
2015,OH,Total Electric Power Industry,Wind,"1,203,008"
2015,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,"325,902"
2015,OK,Total Electric Power Industry,Total,"76,135,596"
2015,OK,Total Electric Power Industry,Coal,"24,867,032"
2015,OK,Total Electric Power Industry,Pumped Storage,"-72,496"
2015,OK,Total Electric Power Industry,Hydroelectric Conventional,"2,663,901"
2015,OK,Total Electric Power Industry,Natural Gas,"34,286,327"
2015,OK,Total Electric Power Industry,Other,"11,400"
2015,OK,Total Electric Power Industry,Petroleum,"10,812"
2015,OK,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,556"
2015,OK,Total Electric Power Industry,Other Biomass,"91,201"
2015,OK,Total Electric Power Industry,Wind,"14,030,897"
2015,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,"244,967"
2015,OR,Total Electric Power Industry,Total,"57,866,535"
2015,OR,Total Electric Power Industry,Coal,"2,377,359"
2015,OR,Total Electric Power Industry,Geothermal,"178,804"
2015,OR,Total Electric Power Industry,Hydroelectric Conventional,"31,253,851"
2015,OR,Total Electric Power Industry,Natural Gas,"16,237,092"
2015,OR,Total Electric Power Industry,Other,"41,835"
2015,OR,Total Electric Power Industry,Petroleum,"6,065"
2015,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,"24,208"
2015,OR,Total Electric Power Industry,Other Biomass,"368,525"
2015,OR,Total Electric Power Industry,Wind,"6,631,555"
2015,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,"747,239"
2015,PA,Total Electric Power Industry,Total,"214,545,267"
2015,PA,Total Electric Power Industry,Coal,"64,637,233"
2015,PA,Total Electric Power Industry,Pumped Storage,"-508,927"
2015,PA,Total Electric Power Industry,Hydroelectric Conventional,"2,603,704"
2015,PA,Total Electric Power Industry,Natural Gas,"59,454,655"
2015,PA,Total Electric Power Industry,Nuclear,"80,516,752"
2015,PA,Total Electric Power Industry,Other Gases,"420,237"
2015,PA,Total Electric Power Industry,Other,"871,601"
2015,PA,Total Electric Power Industry,Petroleum,"729,487"
2015,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"63,894"
2015,PA,Total Electric Power Industry,Other Biomass,"1,934,118"
2015,PA,Total Electric Power Industry,Wind,"3,352,672"
2015,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,"469,842"
2015,RI,Total Electric Power Industry,Total,"6,939,019"
2015,RI,Total Electric Power Industry,Coal,0
2015,RI,Total Electric Power Industry,Hydroelectric Conventional,"3,148"
2015,RI,Total Electric Power Industry,Natural Gas,"6,585,943"
2015,RI,Total Electric Power Industry,Petroleum,"114,273"
2015,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,"14,351"
2015,RI,Total Electric Power Industry,Other Biomass,"211,238"
2015,RI,Total Electric Power Industry,Wind,"10,067"
2015,SC,Total Electric Power Industry,Total,"96,532,213"
2015,SC,Total Electric Power Industry,Coal,"22,631,173"
2015,SC,Total Electric Power Industry,Pumped Storage,"-904,379"
2015,SC,Total Electric Power Industry,Hydroelectric Conventional,"2,564,360"
2015,SC,Total Electric Power Industry,Natural Gas,"16,549,306"
2015,SC,Total Electric Power Industry,Nuclear,"53,156,320"
2015,SC,Total Electric Power Industry,Other,"48,638"
2015,SC,Total Electric Power Industry,Petroleum,"193,195"
2015,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,"4,220"
2015,SC,Total Electric Power Industry,Other Biomass,"186,386"
2015,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,"2,102,993"
2015,SD,Total Electric Power Industry,Total,"9,633,033"
2015,SD,Total Electric Power Industry,Coal,"1,495,079"
2015,SD,Total Electric Power Industry,Hydroelectric Conventional,"4,850,485"
2015,SD,Total Electric Power Industry,Natural Gas,"772,753"
2015,SD,Total Electric Power Industry,Other,0
2015,SD,Total Electric Power Industry,Petroleum,"17,203"
2015,SD,Total Electric Power Industry,Other Biomass,0
2015,SD,Total Electric Power Industry,Wind,"2,497,513"
2015,TN,Total Electric Power Industry,Total,"75,214,636"
2015,TN,Total Electric Power Industry,Coal,"30,586,331"
2015,TN,Total Electric Power Industry,Pumped Storage,"-530,702"
2015,TN,Total Electric Power Industry,Hydroelectric Conventional,"9,581,240"
2015,TN,Total Electric Power Industry,Natural Gas,"9,323,730"
2015,TN,Total Electric Power Industry,Nuclear,"24,960,472"
2015,TN,Total Electric Power Industry,Other Gases,"11,960"
2015,TN,Total Electric Power Industry,Other,"20,659"
2015,TN,Total Electric Power Industry,Petroleum,"135,133"
2015,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,"76,147"
2015,TN,Total Electric Power Industry,Other Biomass,"81,768"
2015,TN,Total Electric Power Industry,Wind,"45,841"
2015,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,"922,055"
2015,TX,Total Electric Power Industry,Total,"449,826,336"
2015,TX,Total Electric Power Industry,Coal,"121,554,284"
2015,TX,Total Electric Power Industry,Hydroelectric Conventional,"956,410"
2015,TX,Total Electric Power Industry,Natural Gas,"237,731,427"
2015,TX,Total Electric Power Industry,Nuclear,"39,354,677"
2015,TX,Total Electric Power Industry,Other Gases,"2,579,301"
2015,TX,Total Electric Power Industry,Other,"734,324"
2015,TX,Total Electric Power Industry,Petroleum,"241,564"
2015,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,"400,759"
2015,TX,Total Electric Power Industry,Other Biomass,"783,645"
2015,TX,Total Electric Power Industry,Wind,"44,833,365"
2015,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,"656,580"
2015,US-Total,Total Electric Power Industry,Total,"4,078,713,772"
2015,US-Total,Total Electric Power Industry,Coal,"1,352,398,197"
2015,US-Total,Total Electric Power Industry,Geothermal,"15,917,575"
2015,US-Total,Total Electric Power Industry,Pumped Storage,"-5,091,488"
2015,US-Total,Total Electric Power Industry,Hydroelectric Conventional,"249,080,085"
2015,US-Total,Total Electric Power Industry,Natural Gas,"1,334,668,003"
2015,US-Total,Total Electric Power Industry,Nuclear,"797,177,877"
2015,US-Total,Total Electric Power Industry,Other Gases,"13,116,698"
2015,US-Total,Total Electric Power Industry,Other,"13,954,748"
2015,US-Total,Total Electric Power Industry,Petroleum,"28,248,749"
2015,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,"24,892,904"
2015,US-Total,Total Electric Power Industry,Other Biomass,"21,703,372"
2015,US-Total,Total Electric Power Industry,Wind,"190,718,548"
2015,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,"41,928,506"
2015,UT,Total Electric Power Industry,Total,"41,949,120"
2015,UT,Total Electric Power Industry,Coal,"31,656,489"
2015,UT,Total Electric Power Industry,Geothermal,"429,517"
2015,UT,Total Electric Power Industry,Hydroelectric Conventional,"768,773"
2015,UT,Total Electric Power Industry,Natural Gas,"8,217,665"
2015,UT,Total Electric Power Industry,Other Gases,"8,304"
2015,UT,Total Electric Power Industry,Other,"105,732"
2015,UT,Total Electric Power Industry,Petroleum,"19,732"
2015,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,"31,859"
2015,UT,Total Electric Power Industry,Other Biomass,"85,131"
2015,UT,Total Electric Power Industry,Wind,"625,917"
2015,VA,Total Electric Power Industry,Total,"84,411,592"
2015,VA,Total Electric Power Industry,Coal,"17,231,426"
2015,VA,Total Electric Power Industry,Pumped Storage,"-1,036,382"
2015,VA,Total Electric Power Industry,Hydroelectric Conventional,"1,158,428"
2015,VA,Total Electric Power Industry,Natural Gas,"33,284,216"
2015,VA,Total Electric Power Industry,Nuclear,"28,060,358"
2015,VA,Total Electric Power Industry,Other,"461,553"
2015,VA,Total Electric Power Industry,Petroleum,"1,107,835"
2015,VA,Total Electric Power Industry,Other Biomass,"1,103,032"
2015,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,"3,041,126"
2015,VT,Total Electric Power Industry,Total,"1,982,047"
2015,VT,Total Electric Power Industry,Hydroelectric Conventional,"1,139,498"
2015,VT,Total Electric Power Industry,Natural Gas,"1,493"
2015,VT,Total Electric Power Industry,Petroleum,"3,056"
2015,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,"48,022"
2015,VT,Total Electric Power Industry,Other Biomass,"18,993"
2015,VT,Total Electric Power Industry,Wind,"325,365"
2015,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,"445,620"
2015,WA,Total Electric Power Industry,Total,"109,287,458"
2015,WA,Total Electric Power Industry,Coal,"5,051,915"
2015,WA,Total Electric Power Industry,Pumped Storage,"40,021"
2015,WA,Total Electric Power Industry,Hydroelectric Conventional,"73,404,916"
2015,WA,Total Electric Power Industry,Natural Gas,"13,045,927"
2015,WA,Total Electric Power Industry,Nuclear,"8,160,912"
2015,WA,Total Electric Power Industry,Other Gases,"395,004"
2015,WA,Total Electric Power Industry,Other,"99,715"
2015,WA,Total Electric Power Industry,Petroleum,"21,671"
2015,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,790
2015,WA,Total Electric Power Industry,Other Biomass,"298,948"
2015,WA,Total Electric Power Industry,Wind,"7,075,385"
2015,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,692,254"
2015,WI,Total Electric Power Industry,Total,"66,360,183"
2015,WI,Total Electric Power Industry,Coal,"37,180,547"
2015,WI,Total Electric Power Industry,Hydroelectric Conventional,"2,340,681"
2015,WI,Total Electric Power Industry,Natural Gas,"13,398,775"
2015,WI,Total Electric Power Industry,Nuclear,"10,008,183"
2015,WI,Total Electric Power Industry,Other,"62,529"
2015,WI,Total Electric Power Industry,Petroleum,"207,750"
2015,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,417"
2015,WI,Total Electric Power Industry,Other Biomass,"571,059"
2015,WI,Total Electric Power Industry,Wind,"1,589,381"
2015,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,"999,861"
2015,WV,Total Electric Power Industry,Total,"72,295,269"
2015,WV,Total Electric Power Industry,Coal,"68,056,093"
2015,WV,Total Electric Power Industry,Hydroelectric Conventional,"1,385,043"
2015,WV,Total Electric Power Industry,Natural Gas,"1,303,630"
2015,WV,Total Electric Power Industry,Other Gases,"29,077"
2015,WV,Total Electric Power Industry,Other,0
2015,WV,Total Electric Power Industry,Petroleum,"140,214"
2015,WV,Total Electric Power Industry,Other Biomass,"4,980"
2015,WV,Total Electric Power Industry,Wind,"1,376,232"
2015,WY,Total Electric Power Industry,Total,"48,966,519"
2015,WY,Total Electric Power Industry,Coal,"43,091,189"
2015,WY,Total Electric Power Industry,Hydroelectric Conventional,"868,261"
2015,WY,Total Electric Power Industry,Natural Gas,"722,304"
2015,WY,Total Electric Power Industry,Other Gases,"405,386"
2015,WY,Total Electric Power Industry,Other,"77,772"
2015,WY,Total Electric Power Industry,Petroleum,"44,898"
2015,WY,Total Electric Power Industry,Wind,"3,756,708"
2016,AK,Total Electric Power Industry,Total,"6,335,034"
2016,AK,Total Electric Power Industry,Coal,"594,139"
2016,AK,Total Electric Power Industry,Hydroelectric Conventional,"1,659,152"
2016,AK,Total Electric Power Industry,Natural Gas,"3,040,487"
2016,AK,Total Electric Power Industry,Other,"-2,392"
2016,AK,Total Electric Power Industry,Petroleum,"831,330"
2016,AK,Total Electric Power Industry,Other Biomass,"43,017"
2016,AK,Total Electric Power Industry,Wind,"169,301"
2016,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2016,AL,Total Electric Power Industry,Total,"142,385,098"
2016,AL,Total Electric Power Industry,Coal,"34,258,406"
2016,AL,Total Electric Power Industry,Hydroelectric Conventional,"6,984,803"
2016,AL,Total Electric Power Industry,Natural Gas,"57,803,618"
2016,AL,Total Electric Power Industry,Nuclear,"39,901,879"
2016,AL,Total Electric Power Industry,Other Gases,"24,053"
2016,AL,Total Electric Power Industry,Other,0
2016,AL,Total Electric Power Industry,Petroleum,"45,832"
2016,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"31,261"
2016,AL,Total Electric Power Industry,Other Biomass,"38,110"
2016,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"3,297,136"
2016,AR,Total Electric Power Industry,Total,"60,445,059"
2016,AR,Total Electric Power Industry,Coal,"23,800,070"
2016,AR,Total Electric Power Industry,Pumped Storage,"38,824"
2016,AR,Total Electric Power Industry,Hydroelectric Conventional,"3,569,986"
2016,AR,Total Electric Power Industry,Natural Gas,"18,171,187"
2016,AR,Total Electric Power Industry,Nuclear,"13,421,022"
2016,AR,Total Electric Power Industry,Other,"5,637"
2016,AR,Total Electric Power Industry,Petroleum,"42,363"
2016,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,"26,142"
2016,AR,Total Electric Power Industry,Other Biomass,"112,707"
2016,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,257,121"
2016,AZ,Total Electric Power Industry,Total,"108,763,449"
2016,AZ,Total Electric Power Industry,Coal,"30,403,392"
2016,AZ,Total Electric Power Industry,Pumped Storage,"58,630"
2016,AZ,Total Electric Power Industry,Hydroelectric Conventional,"7,167,763"
2016,AZ,Total Electric Power Industry,Natural Gas,"34,182,808"
2016,AZ,Total Electric Power Industry,Nuclear,"32,377,477"
2016,AZ,Total Electric Power Industry,Petroleum,"51,595"
2016,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"3,765,825"
2016,AZ,Total Electric Power Industry,Other Biomass,"38,242"
2016,AZ,Total Electric Power Industry,Wind,"541,582"
2016,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"176,136"
2016,CA,Total Electric Power Industry,Total,"196,963,215"
2016,CA,Total Electric Power Industry,Coal,"318,876"
2016,CA,Total Electric Power Industry,Geothermal,"11,457,299"
2016,CA,Total Electric Power Industry,Pumped Storage,"-259,349"
2016,CA,Total Electric Power Industry,Hydroelectric Conventional,"28,942,121"
2016,CA,Total Electric Power Industry,Natural Gas,"97,073,664"
2016,CA,Total Electric Power Industry,Nuclear,"18,907,578"
2016,CA,Total Electric Power Industry,Other Gases,"1,426,816"
