id,entireState,code,name,lastUpdated,dateCreated,state_id,state_name,state_abbreviation,state_is_territory,type_id,type_name,category_id,category_name,sector_id,sector_name
1499,True,AK07F,Association Loan Program,08/14/2020,05/18/2006,2,Alaska,AK,False,89,Loan Program,1,Financial Incentive,1,State
2994,True,AK11F,Second Mortgage Program for Energy Conservation,08/14/2020,07/07/2008,2,Alaska,AK,False,89,Loan Program,1,Financial Incentive,1,State
1497,True,AK05F,Energy Efficiency Interest Rate Reduction Program,08/13/2020,05/18/2006,2,Alaska,AK,False,89,Loan Program,1,Financial Incentive,1,State
1498,True,AK06F,Small Building Material Loan,08/13/2020,05/18/2006,2,Alaska,AK,False,89,Loan Program,1,Financial Incentive,1,State
115,True,AK01F,Power Project Loan Fund,08/13/2020,01/01/2000,2,Alaska,AK,False,89,Loan Program,1,Financial Incentive,1,State
4477,False,OK29F,Oklahoma City - Green Home Loan Program,08/13/2020,12/06/2010,41,Oklahoma,OK,False,89,Loan Program,1,Financial Incentive,2,Local
3259,False,OH31F,Hamilton County - Home Improvement Program,08/12/2020,02/11/2009,40,Ohio,OH,False,89,Loan Program,1,Financial Incentive,2,Local
4567,False,NC97F,Town of Carrboro - Worthwhile Investments Save Energy (WISE) Homes and Buildings Program,08/12/2020,01/21/2011,38,North Carolina,NC,False,89,Loan Program,1,Financial Incentive,2,Local
3979,True,KY45F,Energy Efficiency Loans for State Government Agencies,08/11/2020,02/16/2010,21,Kentucky,KY,False,89,Loan Program,1,Financial Incentive,1,State
231,True,MD02F,Jane E. Lawton Conservation Loan Program,08/10/2020,01/01/2000,24,Maryland,MD,False,89,Loan Program,1,Financial Incentive,1,State
5834,True,VA66F,VirginiaSAVES Green Community Loan Program,08/10/2020,11/02/2015,54,Virginia,VA,False,89,Loan Program,1,Financial Incentive,1,State
5830,True,AR74F,Local Option- Residential Energy Efficiency Loan Loss Reserve Program,08/10/2020,10/19/2015,5,Arkansas,AR,False,89,Loan Program,1,Financial Incentive,1,State
679,False,PA08F,Sustainable Energy Fund (SEF) Loan Program (PPL Territory),08/07/2020,02/08/2002,44,Pennsylvania,PA,False,89,Loan Program,1,Financial Incentive,2,Local
5540,False,NY112F,NY-Sun Loan Program,08/07/2020,09/03/2014,37,New York,NY,False,89,Loan Program,1,Financial Incentive,1,State
214,True,NE01F,Dollar and Energy Savings Loans,08/07/2020,01/01/2000,32,Nebraska,NE,False,89,Loan Program,1,Financial Incentive,1,State
5307,False,CO220F,City and County of Denver - Elevations Energy Loans,08/06/2020,09/26/2012,7,Colorado,CO,False,89,Loan Program,1,Financial Incentive,2,Local
5113,False,WI105F,City of Milwaukee - Energy Efficiency (Me2) Business Financing,08/05/2020,02/21/2012,57,Wisconsin,WI,False,89,Loan Program,1,Financial Incentive,2,Local
4660,False,WI96F,City of Milwaukee - Energy Efficiency (Me2) Loan Program,08/05/2020,03/02/2011,57,Wisconsin,WI,False,89,Loan Program,1,Financial Incentive,2,Local
742,True,US36F,Energy-Efficient Mortgages,08/05/2020,03/21/2002,11,Federal,US,True,89,Loan Program,1,Financial Incentive,4,Federal
1693,True,CT40F,Low-Interest Loans for Customer-Side Distributed Resources,07/31/2020,06/27/2006,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,1,State
1134,True,TX12F,LoanSTAR Revolving Loan Program,07/31/2020,06/15/2005,50,Texas,TX,False,89,Loan Program,1,Financial Incentive,1,State
576,True,WA04F,Renewable Energy Sales and Use Tax Exemption,07/31/2020,05/18/2001,55,Washington,WA,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
5739,True,CT100F,Home Energy Solutions Loan Program,07/31/2020,04/20/2015,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,1,State
2755,True,SC23F,Sales Tax Exemption for Hydrogen Fuel Cells,07/31/2020,10/17/2007,47,South Carolina,SC,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
2844,True,PR07F,Puerto Rico - Excise Tax Exemption for Farmers,07/31/2020,01/17/2000,45,Puerto Rico,PR,True,81,Sales Tax Incentive,1,Financial Incentive,1,State
4874,True,NY101F,Residential Wood Heating Fuel Exemption,07/31/2020,06/20/2011,37,New York,NY,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
4857,True,NY100F,Local Option - Solar Sales Tax Exemption,07/31/2020,06/08/2011,37,New York,NY,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
1234,True,NY24F,Solar Sales Tax Exemption,07/31/2020,08/10/2005,37,New York,NY,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
359,True,NM06F,Biomass Equipment & Materials Compensating Tax Deduction,07/31/2020,04/29/2005,36,New Mexico,NM,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
4990,True,ND20F,Sales and Use Tax Exemption for Gas Processing Facilities,07/31/2020,09/01/2011,39,North Dakota,ND,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
4989,True,ND19F,Sales Tax Exemption for Hydrogen Generation Facilities,07/31/2020,09/01/2011,39,North Dakota,ND,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
3030,True,MO81F,Sales Tax Holiday for Energy-Efficient Appliances,07/31/2020,07/29/2008,29,Missouri,MO,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
601,True,MN10F,Wind Energy Sales Tax Exemption,07/31/2020,11/29/2001,27,Minnesota,MN,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
4426,True,MD63F,Sales Tax Holiday for Energy-Efficient Appliances,07/31/2020,10/26/2010,24,Maryland,MD,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
2745,True,KY27F,Sales Tax Exemption for Manufacturing Facilities,07/31/2020,10/10/2007,21,Kentucky,KY,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
2742,True,KY26F,Tax Exemption for Large-Scale Renewable Energy Projects,07/31/2020,10/08/2007,21,Kentucky,KY,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
3543,True,IL45F,Sales Tax Exemption for Wind Energy,07/31/2020,07/16/2009,17,Illinois,IL,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
1247,True,CT15F,Sales and Use Tax Exemption for Energy-Efficient Products,07/31/2020,11/09/2005,8,Connecticut,CT,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
4511,True,HI15R,Energy Efficiency Portfolio Standard,07/30/2020,12/20/2010,15,Hawaii,HI,False,84,Energy Efficiency Resource Standard,2,Regulatory Policy,1,State
5325,False,HI17R,Residential Energy Disclosure,07/30/2020,10/15/2012,15,Hawaii,HI,False,69,Other Policy,2,Regulatory Policy,1,State
618,True,MT07R,Interconnection Standards,07/28/2020,07/01/2003,30,Montana,MT,False,14,Interconnection,2,Regulatory Policy,1,State
4687,False,MN153F,Duluth Comfort Systems - Residential Energy Efficiency Loan Program,07/28/2020,03/09/2011,27,Minnesota,MN,False,89,Loan Program,1,Financial Incentive,2,Local
205,True,MN05F,Agricultural Improvement Loan Program,07/28/2020,01/01/2000,27,Minnesota,MN,False,89,Loan Program,1,Financial Incentive,1,State
5710,True,MD95F,MARBIDCO Rural Business Energy Efficiency Improvement Loan Fund,07/28/2020,03/06/2015,24,Maryland,MD,False,89,Loan Program,1,Financial Incentive,1,State
2716,True,MN111F,Methane Digester Loan Program,07/28/2020,09/19/2007,27,Minnesota,MN,False,89,Loan Program,1,Financial Incentive,1,State
206,True,MN04F,Value-Added Stock Loan Participation Program,07/27/2020,01/01/2000,27,Minnesota,MN,False,89,Loan Program,1,Financial Incentive,1,State
1186,True,PA21F,Small Business Pollution Prevention Assistance Account Loan Program,07/27/2020,06/30/2005,44,Pennsylvania,PA,False,89,Loan Program,1,Financial Incentive,1,State
196,True,CT05F,Energy Conservation Loan,07/27/2020,01/01/2000,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,1,State
3561,True,OR133F,Local Option - Local Improvement Districts,07/24/2020,07/28/2009,42,Oregon,OR,False,76,PACE Financing,1,Financial Incentive,1,State
143,True,MD01F,Wood Heating Fuel Exemption,07/24/2020,01/01/2000,24,Maryland,MD,False,81,Sales Tax Incentive,1,Financial Incentive,1,State
833,True,WY02R,Interconnection Guidelines,07/24/2020,07/01/2003,58,Wyoming,WY,False,14,Interconnection,2,Regulatory Policy,1,State
989,True,HI01R,Interconnection Standards,07/24/2020,08/21/2003,15,Hawaii,HI,False,14,Interconnection,2,Regulatory Policy,1,State
782,True,GA04R,Interconnection Guidelines,07/24/2020,07/01/2003,13,Georgia,GA,False,14,Interconnection,2,Regulatory Policy,1,State
4246,True,WV06R,Interconnection Standards,07/24/2020,07/09/2010,56,West Virginia,WV,False,14,Interconnection,2,Regulatory Policy,1,State
1083,True,LA03R,Interconnection Guidelines,07/23/2020,05/19/2004,22,Louisiana,LA,False,14,Interconnection,2,Regulatory Policy,1,State
2882,True,FL20R,Interconnection Standards,07/23/2020,03/11/2008,12,Florida,FL,False,14,Interconnection,2,Regulatory Policy,1,State
3602,True,PA42F,High Performance Buildings Incentive Program,07/21/2020,08/11/2009,44,Pennsylvania,PA,False,89,Loan Program,1,Financial Incentive,1,State
5223,False,FL136F,City of Lauderhill - Revolving Loan Program,07/21/2020,07/13/2012,12,Florida,FL,False,89,Loan Program,1,Financial Incentive,2,Local
498,False,PA02F,Sustainable Development Fund Financing Program (PECO Territory),07/20/2020,02/25/2002,44,Pennsylvania,PA,False,89,Loan Program,1,Financial Incentive,2,Local
3650,True,PA46F,Alternative and Clean Energy Program,07/20/2020,09/03/2009,44,Pennsylvania,PA,False,89,Loan Program,1,Financial Incentive,1,State
4703,False,NY98F,New York City - Residential Solar Sales Tax Exemption,07/20/2020,03/21/2011,37,New York,NY,False,81,Sales Tax Incentive,1,Financial Incentive,2,Local
5437,True,HI35F,Green Infrastructure Bonds,07/20/2020,08/01/2013,15,Hawaii,HI,False,90,Bond Program,1,Financial Incentive,1,State
2287,True,HI25F,Priority Permit Processing for Green Buildings,07/20/2020,09/25/2006,15,Hawaii,HI,False,10,Green Building Incentive,1,Financial Incentive,1,State
406,False,WI09R,City of Madison - Contractor Licensing,07/18/2020,01/01/2000,57,Wisconsin,WI,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,2,Local
436,False,UT03R,Solar Contractor Licensing,07/18/2020,01/01/2000,51,Utah,UT,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
5526,False,RI16R,Renewable Energy Professional Certification,07/18/2020,08/22/2014,46,Rhode Island,RI,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
3257,False,PR06R,Puerto Rico - Solar and Wind Contractor Certification,07/18/2020,02/10/2009,45,Puerto Rico,PR,True,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
367,False,OR01R,Renewable Energy Contractor Licensing,07/18/2020,01/01/2000,42,Oregon,OR,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
386,False,NV05R,Solar Contractor Licensing,07/18/2020,01/01/2000,33,Nevada,NV,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
458,True,MI04R,Solar Contractor Licensing,07/18/2020,01/01/2000,26,Michigan,MI,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
4285,True,LA09R,Solar and Wind Contractor Licensing,07/18/2020,08/11/2010,22,Louisiana,LA,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
5580,False,KS12R,City of Wichita - Solar Contractor Licensing,07/18/2020,11/03/2014,20,Kansas,KS,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,2,Local
5099,False,IA14R,City of Dubuque - Solar Thermal Licensing Requirement,07/18/2020,02/02/2012,19,Iowa,IA,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,2,Local
382,False,HI03R,Solar Contractor Licensing,07/18/2020,01/01/2000,15,Hawaii,HI,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
319,False,FL02R,Solar Contractor Licensing,07/18/2020,01/01/2000,12,Florida,FL,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
322,False,CT02R,Solar and Wind Contractor Licensing,07/18/2020,01/01/2000,8,Connecticut,CT,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
379,False,CA07R,Solar Contractor Licensing,07/18/2020,01/01/2000,6,California,CA,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
244,False,AZ02R,Solar Contractor Licensing,07/18/2020,01/01/2000,4,Arizona,AZ,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
4284,True,AR09R,Solar Hot Water Contractor Licensing,07/18/2020,08/11/2010,5,Arkansas,AR,False,20,Solar/Wind Contractor Licensing,2,Regulatory Policy,1,State
4875,True,VA47F,Energy Project and Equipment Financing,07/16/2020,06/20/2011,54,Virginia,VA,False,89,Loan Program,1,Financial Incentive,1,State
2907,True,MD25F,Rural Business Energy Efficiency Improvement Loan Program,07/16/2020,04/03/2008,24,Maryland,MD,False,89,Loan Program,1,Financial Incentive,1,State
5102,True,HI32F,GreenSun Hawaii,07/15/2020,02/03/2012,15,Hawaii,HI,False,89,Loan Program,1,Financial Incentive,1,State
943,False,HI15F,City and County of Honolulu - Solar Loan Program,07/15/2020,06/11/2003,15,Hawaii,HI,False,89,Loan Program,1,Financial Incentive,2,Local
5504,True,VA60F,Small Business & Non-Profit Loan Program,07/14/2020,07/07/2014,54,Virginia,VA,False,89,Loan Program,1,Financial Incentive,1,State
183,True,NC09F,Active Solar Heating and Cooling Systems Exemption,07/13/2020,01/01/2000,38,North Carolina,NC,False,78,Property Tax Incentive,1,Financial Incentive,1,State
4026,True,NJ36F,Assessment of Farmland Hosting Renewable Energy Systems,07/13/2020,03/16/2010,35,New Jersey,NJ,False,78,Property Tax Incentive,1,Financial Incentive,1,State
1229,True,NV10F,Property Tax Abatement for Green Buildings,07/13/2020,07/28/2005,33,Nevada,NV,False,78,Property Tax Incentive,1,Financial Incentive,1,State
22072,True,NY100F,Energy Conservation Improvements Property Tax Exemption,07/13/2020,03/27/2019,37,New York,NY,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5249,True,NY108F,Local Option - Real Property Tax Exemption for Green Buildings,07/13/2020,08/02/2012,37,New York,NY,False,78,Property Tax Incentive,1,Financial Incentive,1,State
1596,True,NY27F,Energy Conservation Improvements Property Tax Exemption,07/12/2020,06/12/2006,37,New York,NY,False,78,Property Tax Incentive,1,Financial Incentive,1,State
192,True,NY07F,"Local Option - Solar, Wind & Biomass Energy Systems Exemption",07/12/2020,11/26/2001,37,New York,NY,False,78,Property Tax Incentive,1,Financial Incentive,1,State
2809,False,OH22F,City of Cincinnati - Property Tax Abatement for Green Buildings,07/11/2020,11/20/2007,40,Ohio,OH,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
2369,True,PA26F,Property Tax Assessment for Commercial Wind Farms,07/11/2020,12/19/2006,44,Pennsylvania,PA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
2801,True,RI20F,Local Option - Property Tax Exemption for Renewable Energy Systems,07/11/2020,11/13/2007,46,Rhode Island,RI,False,78,Property Tax Incentive,1,Financial Incentive,1,State
4146,False,OH55F,City of Cleveland - Residential Property Tax Abatement for Green Buildings,07/11/2020,05/12/2010,40,Ohio,OH,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
5008,False,TX135F,City of Friendswood - Property Tax Abatement for Green Commercial Buildings,07/08/2020,09/15/2011,50,Texas,TX,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
3243,True,MI22F,Biomass Gasification and Methane Digester Property Tax Exemption,07/08/2020,02/03/2009,26,Michigan,MI,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5042,False,MD79F,Baltimore County - Property Tax Credit for Solar and Geothermal Devices,07/07/2020,11/07/2011,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
2908,False,MD26F,Anne Arundel County - Solar and Geothermal Equipment Property Tax Credits,07/07/2020,04/04/2008,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
3106,False,MD28F,Prince George's County - Solar and Geothermal Residential Property Tax Credit,07/06/2020,10/30/2008,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
2832,False,MD24F,Harford County - Property Tax Credit for Solar and Geothermal Devices,07/06/2020,12/17/2007,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
4577,False,MD71F,Anne Arundel County - High Performance Dwelling Property Tax Credit,07/06/2020,01/28/2011,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
3107,False,MD29F,Montgomery County - Residential Energy Conservation Property Tax Credit,07/03/2020,10/30/2008,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
3246,False,MD34F,Montgomery County - High Performance Building Property Tax Credit,07/03/2020,02/04/2009,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
2363,True,MD19F,Local Option - Property Tax Credit for High Performance Buildings,07/03/2020,12/08/2006,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,1,State
4341,False,MD62F,Baltimore County - Property Tax Credit for High Performance Buildings and Homes,07/03/2020,09/15/2010,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
3559,False,MD39F,Howard County - High Performance and Green Building Property Tax Credit,07/02/2020,07/24/2009,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
232,True,MD03F,Local Option - Property Tax Credit for Renewables and Energy Conservation Devices,07/02/2020,01/01/2000,24,Maryland,MD,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5723,True,VA64F,Local Option- Renewable Energy Machinery and Tools Property Tax Exemption,06/29/2020,03/26/2015,54,Virginia,VA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
2983,True,VA19F,Local Option - Property Tax Assessment for Energy Efficient Buildings,06/29/2020,06/24/2008,54,Virginia,VA,False,78,Property Tax Incentive,1,Financial Incentive,1,State
5498,True,VI08F,U.S. Virgin Islands Property Tax Incentive,06/29/2020,06/25/2014,53,Virgin Islands,VI,True,78,Property Tax Incentive,1,Financial Incentive,1,State
561,True,WV01F,Special Assessment for Wind Energy Systems,06/29/2020,05/03/2001,56,West Virginia,WV,False,78,Property Tax Incentive,1,Financial Incentive,1,State
2767,True,IL25F,Property Valuation for Commercial Wind Energy Equipment,06/26/2020,10/26/2007,17,Illinois,IL,False,78,Property Tax Incentive,1,Financial Incentive,1,State
3684,False,HI28F,City and County of Honolulu - Real Property Tax Exemption for Alternative Energy Improvements,06/25/2020,09/23/2009,15,Hawaii,HI,False,78,Property Tax Incentive,1,Financial Incentive,2,Local
2388,True,CO46F,Renewable Energy Property Tax Assessment,06/24/2020,02/16/2007,7,Colorado,CO,False,78,Property Tax Incentive,1,Financial Incentive,1,State
